paper_id,cited_paper_id
0090023afc66cd2741568599057f4e82b566137c,07a34b86a4394d532dcaa6db38701297893bcb4e
2b7f9117eb6608a58be4c078ca3d69c0e5ccb875,07a34b86a4394d532dcaa6db38701297893bcb4e
360ca02e6f5a5e1af3dce4866a257aafc2d6d6f5,07a34b86a4394d532dcaa6db38701297893bcb4e
68c03788224000794d5491ab459be0b2a2c38677,07a34b86a4394d532dcaa6db38701297893bcb4e
95162f20fa22a8cfe84b74aa118f18a6f04eb1ab,07a34b86a4394d532dcaa6db38701297893bcb4e
25cd63c0728876505cac2c09af072198563f8df0,07a34b86a4394d532dcaa6db38701297893bcb4e
191e7d86e995560602853aacbc08fda8ae4b6cbc,07a34b86a4394d532dcaa6db38701297893bcb4e
f70b2f20be241f445a61f33c4b8e76e554760340,07a34b86a4394d532dcaa6db38701297893bcb4e
48ddd9101a90fe65e3061de69626741b843ff5e4,07a34b86a4394d532dcaa6db38701297893bcb4e
9f7626c7af925b7b69f1ba86ceb916d21bc03dbe,07a34b86a4394d532dcaa6db38701297893bcb4e
b5904cd5dbf73b8d5ff13517de490c292d877ee0,07a34b86a4394d532dcaa6db38701297893bcb4e
317325439a0ce543d7629848a35adea04b6e7d12,07a34b86a4394d532dcaa6db38701297893bcb4e
6bf743f12612eefe748f0ee66c71057f0ce8b2bb,07a34b86a4394d532dcaa6db38701297893bcb4e
0099389bdab89755e33780a15d9206e11cfbddd2,07a34b86a4394d532dcaa6db38701297893bcb4e
92893716be3b7fed89e989dfd4ab4af5e5d8f214,07a34b86a4394d532dcaa6db38701297893bcb4e
c3ba2a6c5f5c429406f8b7fd7e732e60ccbdb6f8,07a34b86a4394d532dcaa6db38701297893bcb4e
c5c4142a01981787a71bf6ebcb791520c458ab5d,07a34b86a4394d532dcaa6db38701297893bcb4e
2c0aaeb420e1cd2d767a1797b2ded62e0d2ee426,07a34b86a4394d532dcaa6db38701297893bcb4e
960e7494ef4ec5964407488080f249104cd218f0,07a34b86a4394d532dcaa6db38701297893bcb4e
de7cff83dfd2e7ffe6286f52adc13a76dbe16c67,07a34b86a4394d532dcaa6db38701297893bcb4e
95162f20fa22a8cfe84b74aa118f18a6f04eb1ab,07a34b86a4394d532dcaa6db38701297893bcb4e
7872f34e2a164c5cf3c34a7a7433dc3342b6c7ea,07a34b86a4394d532dcaa6db38701297893bcb4e
4a7eea3ec3080ecb277bfe466afce4822a1071d7,07a34b86a4394d532dcaa6db38701297893bcb4e
1365b4a286e607a4902ef11c84a1f309719d946c,07a34b86a4394d532dcaa6db38701297893bcb4e
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,07a34b86a4394d532dcaa6db38701297893bcb4e
2faa1bbb65b1e324ffa8b919877e1349d0c97ca0,07a34b86a4394d532dcaa6db38701297893bcb4e
1d6a5d0299ed8458191e4e0407d4d513e6a7dd7e,07a34b86a4394d532dcaa6db38701297893bcb4e
31de1d23b2f1f1c14ce7025489d2892aa10fb1ef,07a34b86a4394d532dcaa6db38701297893bcb4e
68dd4b89ce1407372a29d05ca9e4e1a2e0513617,9cf22346cf0219f32480259848c8ac7ed5519291
4954fa180728932959997a4768411ff9136aac81,9cf22346cf0219f32480259848c8ac7ed5519291
7282f5c9d84cd47c516a6a66c5a6b8f1e2cf44b6,9cf22346cf0219f32480259848c8ac7ed5519291
c18a42a27ec5e2f7b9579267031d326a27fa6cb3,9cf22346cf0219f32480259848c8ac7ed5519291
fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,ac65e6ccf8a54ec4f296808c0b10774f2c2a4aaa
c18a42a27ec5e2f7b9579267031d326a27fa6cb3,ac65e6ccf8a54ec4f296808c0b10774f2c2a4aaa
d2c733e34d48784a37d717fe43d9e93277a8c53e,ac65e6ccf8a54ec4f296808c0b10774f2c2a4aaa
b58e98029d53d69ccc7089dca7b01bf050b5ad2b,ac65e6ccf8a54ec4f296808c0b10774f2c2a4aaa
2c0aaeb420e1cd2d767a1797b2ded62e0d2ee426,ac65e6ccf8a54ec4f296808c0b10774f2c2a4aaa
1ac524c713423bc50822b34e0aa1bbfab42d2b00,643da4c4de1954daeac571a82367241db012a8bf
fee8f63972906214b77f16cfeca0b93ee8f36ba2,643da4c4de1954daeac571a82367241db012a8bf
f0220044ffd26da17a3bb90508fd3430b6e1d6cf,643da4c4de1954daeac571a82367241db012a8bf
092c275005ae49dc1303214f6d02d134457c7053,643da4c4de1954daeac571a82367241db012a8bf
8c1a1e761b715b23668b4f850e2bcc958fa21ad2,643da4c4de1954daeac571a82367241db012a8bf
2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,643da4c4de1954daeac571a82367241db012a8bf
e068be31ded63600aea068eacd12931efd2a1029,643da4c4de1954daeac571a82367241db012a8bf
7841e5e365a69475a108317dabfcead9719cde26,643da4c4de1954daeac571a82367241db012a8bf
82e1e8b222aeaca19d45375b31fdc825d1a821b8,643da4c4de1954daeac571a82367241db012a8bf
3746152e023e79b7d03cf12a560e473de2945d67,80777d42513103bede188b2eebbdce7fb6f91390
55e022fb7581bb9e1fce678d21fb25ffbb3fbb88,80777d42513103bede188b2eebbdce7fb6f91390
c3ba2a6c5f5c429406f8b7fd7e732e60ccbdb6f8,80777d42513103bede188b2eebbdce7fb6f91390
f0dcc9aa31dc9b31b836bcac1b140c8c94a2982d,80777d42513103bede188b2eebbdce7fb6f91390
cf5e97a98460a8c4766dffb62b33cfb819b22c73,80777d42513103bede188b2eebbdce7fb6f91390
c577c6835cf29b109c8c647abb61a1245ddcb6d8,80777d42513103bede188b2eebbdce7fb6f91390
1f53996347086be3bd3a32da0976ba2db7687988,80777d42513103bede188b2eebbdce7fb6f91390
e07e835944576cba7218abf6fb8b3c02e23b6942,80777d42513103bede188b2eebbdce7fb6f91390
90bc0ca3feebe0215079cf575b90017170a0089f,80777d42513103bede188b2eebbdce7fb6f91390
9bcf291c6245a3c2ee101babf4c1f0bbfa166f92,80777d42513103bede188b2eebbdce7fb6f91390
92b68d5a59262971d0f4a563c6abe1be6f2dab56,80777d42513103bede188b2eebbdce7fb6f91390
a6cfe02d90260640a151a2cd172b2bf3b000b738,80777d42513103bede188b2eebbdce7fb6f91390
4bd970a37c59c97804ff93cbb2c108e081de3a37,80777d42513103bede188b2eebbdce7fb6f91390
46c266b3d1274dacd7fce27ee8cb4d587f087a58,80777d42513103bede188b2eebbdce7fb6f91390
b00f836c62d0ea7678d0f20aeec3397138633060,80777d42513103bede188b2eebbdce7fb6f91390
82620503cacf8ff6f8f3490e7bdf7508f1ab2021,80777d42513103bede188b2eebbdce7fb6f91390
6b21f79054e41060dbc3303cad2667873b20e229,80777d42513103bede188b2eebbdce7fb6f91390
e3ad973cbaaae8e28aa237c13fc5328ed4eb752d,948fd800ecdd3c99488dde36b41480ca1b8acce3
fb29359d794265c0931d756858a70c9265b5693d,948fd800ecdd3c99488dde36b41480ca1b8acce3
3b16bcb226bb1c87a6e63e0658be30067ed03f57,948fd800ecdd3c99488dde36b41480ca1b8acce3
1976c9eeccc7115d18a04f1e7fb5145db6b96002,948fd800ecdd3c99488dde36b41480ca1b8acce3
e0408181bccb7e3754dd5e6785ec47d8beb8b6bd,948fd800ecdd3c99488dde36b41480ca1b8acce3
c18a42a27ec5e2f7b9579267031d326a27fa6cb3,948fd800ecdd3c99488dde36b41480ca1b8acce3
108acf9a358512a40191d857e2456aeaaac3303b,948fd800ecdd3c99488dde36b41480ca1b8acce3
1f53996347086be3bd3a32da0976ba2db7687988,948fd800ecdd3c99488dde36b41480ca1b8acce3
6b21f79054e41060dbc3303cad2667873b20e229,948fd800ecdd3c99488dde36b41480ca1b8acce3
f64e1106e93928a4f49071f20d80d4a18d184c1d,948fd800ecdd3c99488dde36b41480ca1b8acce3
f64e1106e93928a4f49071f20d80d4a18d184c1d,948fd800ecdd3c99488dde36b41480ca1b8acce3
12dcaf154a8a72769646f9299d5c466667e1a367,948fd800ecdd3c99488dde36b41480ca1b8acce3
fe5e345b7f027633cff866ba9a4d4e85af7e9448,948fd800ecdd3c99488dde36b41480ca1b8acce3
d7ed878c08c90186e3bf607c20ff943834ad0d68,948fd800ecdd3c99488dde36b41480ca1b8acce3
f56425ec56586dcfd2694ab83643e9e76f314e91,948fd800ecdd3c99488dde36b41480ca1b8acce3
ab8ba0f2d290a8e56eb61e10027d0b2e57d2d544,948fd800ecdd3c99488dde36b41480ca1b8acce3
863a35bdd1ae803491801e283c2ae79fe973cf68,948fd800ecdd3c99488dde36b41480ca1b8acce3
8c24601d94997f4254d44026df77e861b4231eac,948fd800ecdd3c99488dde36b41480ca1b8acce3
218062f45c15f39bc8f4fb2c930ddf20b5809b11,948fd800ecdd3c99488dde36b41480ca1b8acce3
de7cff83dfd2e7ffe6286f52adc13a76dbe16c67,948fd800ecdd3c99488dde36b41480ca1b8acce3
74316800076e912c776d4a4aa870cfe8c5fa2063,948fd800ecdd3c99488dde36b41480ca1b8acce3
1f53996347086be3bd3a32da0976ba2db7687988,948fd800ecdd3c99488dde36b41480ca1b8acce3
e274c1b6e17825feab52de205fd0bc4917d5be6c,948fd800ecdd3c99488dde36b41480ca1b8acce3
db0cc2f21b20cbc0ab8946090967399c25709614,948fd800ecdd3c99488dde36b41480ca1b8acce3
bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,948fd800ecdd3c99488dde36b41480ca1b8acce3
e6ce8255f48e3736f0a5fa0d85fb43c700d4f743,948fd800ecdd3c99488dde36b41480ca1b8acce3
960e7494ef4ec5964407488080f249104cd218f0,948fd800ecdd3c99488dde36b41480ca1b8acce3
2f4df08d9072fc2ac181b7fced6a245315ce05c8,948fd800ecdd3c99488dde36b41480ca1b8acce3
7c1bb3f136310d95e4732da60d6130d7eb4a7fc5,948fd800ecdd3c99488dde36b41480ca1b8acce3
d7ed878c08c90186e3bf607c20ff943834ad0d68,948fd800ecdd3c99488dde36b41480ca1b8acce3
a23fa96e7217ba0e9405d9e1fe3cdedd57b6e096,948fd800ecdd3c99488dde36b41480ca1b8acce3
487b1794b8d7025f6fbf5e1bcf32b14b0618d8fd,948fd800ecdd3c99488dde36b41480ca1b8acce3
b7599c8ba88e7c93edbce57df513152e8f5693e7,948fd800ecdd3c99488dde36b41480ca1b8acce3
f7ab6c52be9351ac3f6cf8fe6ad5efba1c1595e8,948fd800ecdd3c99488dde36b41480ca1b8acce3
d2c733e34d48784a37d717fe43d9e93277a8c53e,948fd800ecdd3c99488dde36b41480ca1b8acce3
8dd4e1d29e21f0d7ea77f15754a1df2d1ddaf000,948fd800ecdd3c99488dde36b41480ca1b8acce3
ede0a8039a561905f40777ec2ae66c2010e3f2bc,948fd800ecdd3c99488dde36b41480ca1b8acce3
51da1eab2d350b5aa0eeebf83fba7caae3a3bc29,948fd800ecdd3c99488dde36b41480ca1b8acce3
678da221aa156807bc2c191ed5f4bcbb0b25d421,948fd800ecdd3c99488dde36b41480ca1b8acce3
f3fc543fb0ebc7cb51a22823d298e14cc2b222a6,948fd800ecdd3c99488dde36b41480ca1b8acce3
bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,948fd800ecdd3c99488dde36b41480ca1b8acce3
bb0cec8f2d34cfb9dbf8bffd1a5de499311ae098,948fd800ecdd3c99488dde36b41480ca1b8acce3
3dfef91427af4649632d527f92775d34cb1b95a5,948fd800ecdd3c99488dde36b41480ca1b8acce3
a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,948fd800ecdd3c99488dde36b41480ca1b8acce3
1a8e864093212caf1ec98c207c55cc21d4dc5775,948fd800ecdd3c99488dde36b41480ca1b8acce3
1f3652b98b825f2ec4fd4a5c2bd2416377eef8b0,948fd800ecdd3c99488dde36b41480ca1b8acce3
e61b4479872ed8dbbea3786a17072fdd5c31f10a,948fd800ecdd3c99488dde36b41480ca1b8acce3
46c266b3d1274dacd7fce27ee8cb4d587f087a58,948fd800ecdd3c99488dde36b41480ca1b8acce3
28a697d97e51bed8afd01f89d28c25e8e5c65360,948fd800ecdd3c99488dde36b41480ca1b8acce3
80777d42513103bede188b2eebbdce7fb6f91390,948fd800ecdd3c99488dde36b41480ca1b8acce3
f156ecbbb9243522275490d698c6825f4d2e01af,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
27b9d1182e913decc7ef6a3509245fa6b6fd509d,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
e51fe5e9f39538a4b936a99ffa11a12f9c27c967,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
5c1e86ad3071d5ebd963fa5f84033b836266337d,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
e2055b85dab66c922ccf25a28046e8e559074824,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
1365b4a286e607a4902ef11c84a1f309719d946c,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
b307d55ba07058d6183991d2d2a81b340d558186,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
b0c34618ffd1154f35863e2ce7250ac6b6f2c424,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
a8d76d84408c1fe6b1543084e6cec3dfc4ede429,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
70fe060c12b3f100148d1a2be1e8f4254022543e,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
8c8b7c1adb6f077bb3045928767b8bc6763e0c06,2936cbd6a90d7153a9fa34e8e4fd947907fe7f6c
b7599c8ba88e7c93edbce57df513152e8f5693e7,d8af6a45eaea68adda8597ae65f91ece152f7b21
93d5369a0be3134c6018373d5290923f3d718815,d8af6a45eaea68adda8597ae65f91ece152f7b21
e61b4479872ed8dbbea3786a17072fdd5c31f10a,4bd970a37c59c97804ff93cbb2c108e081de3a37
fe5e345b7f027633cff866ba9a4d4e85af7e9448,4bd970a37c59c97804ff93cbb2c108e081de3a37
8bb6a6802027c7f2489accb0559e6f02984535c9,4bd970a37c59c97804ff93cbb2c108e081de3a37
960e7494ef4ec5964407488080f249104cd218f0,4bd970a37c59c97804ff93cbb2c108e081de3a37
d73ff43391d6dc05a907bf6bbb7ecae04e240efc,4bd970a37c59c97804ff93cbb2c108e081de3a37
dc8b25e35a3acb812beb499844734081722319b4,4bd970a37c59c97804ff93cbb2c108e081de3a37
00a2aeb87287d59eaf118e96f0cdbb622a7fec42,4bd970a37c59c97804ff93cbb2c108e081de3a37
4b5505a54799d796ae94115409b01ee33a7e2b20,4bd970a37c59c97804ff93cbb2c108e081de3a37
0099389bdab89755e33780a15d9206e11cfbddd2,4bd970a37c59c97804ff93cbb2c108e081de3a37
9667f8264745b626c6173b1310e2ff0298b09cfc,4bd970a37c59c97804ff93cbb2c108e081de3a37
f70b2f20be241f445a61f33c4b8e76e554760340,4bd970a37c59c97804ff93cbb2c108e081de3a37
cd461d873b39f434a5171622166eb719f1d6e5d1,4bd970a37c59c97804ff93cbb2c108e081de3a37
c8c494ee5488fe20e0aa01bddf3fc4632086d654,4bd970a37c59c97804ff93cbb2c108e081de3a37
fb29359d794265c0931d756858a70c9265b5693d,4bd970a37c59c97804ff93cbb2c108e081de3a37
0751d2fa3a54cbbb4d594f2ee47c3aa7e4003a24,4bd970a37c59c97804ff93cbb2c108e081de3a37
eb9e0da8b7170e3ca4364f2f9010599c2d2556f1,4bd970a37c59c97804ff93cbb2c108e081de3a37
eefa2a53c635ebb011eb4b2410b6c7c65f4e51a5,4bd970a37c59c97804ff93cbb2c108e081de3a37
c3ba2a6c5f5c429406f8b7fd7e732e60ccbdb6f8,4bd970a37c59c97804ff93cbb2c108e081de3a37
c0985494b16273b1c18847675340001fbcd9f7e7,4bd970a37c59c97804ff93cbb2c108e081de3a37
b017bf6879e57077b4b4e180a02747b89878d7a1,4bd970a37c59c97804ff93cbb2c108e081de3a37
f8928221d290a9cdd84d1de52e121373bc836caa,4bd970a37c59c97804ff93cbb2c108e081de3a37
44321686d59d889af1760357940f04fbb6629597,4bd970a37c59c97804ff93cbb2c108e081de3a37
e24b8a9531573d284647239affc6c855505b0de4,4bd970a37c59c97804ff93cbb2c108e081de3a37
dc8b25e35a3acb812beb499844734081722319b4,4bd970a37c59c97804ff93cbb2c108e081de3a37
07a34b86a4394d532dcaa6db38701297893bcb4e,4bd970a37c59c97804ff93cbb2c108e081de3a37
f397d5e75e8799cebf32a9e095b4cc4f02fe7cac,4bd970a37c59c97804ff93cbb2c108e081de3a37
90ce37d2df4b89cc5454e421d4b2dce5f27def74,4bd970a37c59c97804ff93cbb2c108e081de3a37
582259e5d9cc29eb0148d6232c5579241f2c4f43,4bd970a37c59c97804ff93cbb2c108e081de3a37
cd773d9b82f8331f5b2910ec2f52388aafb6dbfd,4bd970a37c59c97804ff93cbb2c108e081de3a37
0c8af5847f28cc9a267571ab45b826dc83b56cb2,4bd970a37c59c97804ff93cbb2c108e081de3a37
b00f836c62d0ea7678d0f20aeec3397138633060,4bd970a37c59c97804ff93cbb2c108e081de3a37
80777d42513103bede188b2eebbdce7fb6f91390,4bd970a37c59c97804ff93cbb2c108e081de3a37
7ae2783a9196fb4bc2a610ae812d19722daddce5,4bd970a37c59c97804ff93cbb2c108e081de3a37
4954fa180728932959997a4768411ff9136aac81,4bd970a37c59c97804ff93cbb2c108e081de3a37
d87ceda3042f781c341ac17109d1e94a717f5f60,4bd970a37c59c97804ff93cbb2c108e081de3a37
360ca02e6f5a5e1af3dce4866a257aafc2d6d6f5,4bd970a37c59c97804ff93cbb2c108e081de3a37
678da221aa156807bc2c191ed5f4bcbb0b25d421,4bd970a37c59c97804ff93cbb2c108e081de3a37
88e8a250f8e28544fe7b74db72ec18a7627ea456,4bd970a37c59c97804ff93cbb2c108e081de3a37
a8d76d84408c1fe6b1543084e6cec3dfc4ede429,4bd970a37c59c97804ff93cbb2c108e081de3a37
c5ee3dde6eca0eafa53919b423dd94abae9e6573,4bd970a37c59c97804ff93cbb2c108e081de3a37
8823f1bc6c008ed0081a42d7ab9b5f05ea2f605f,4bd970a37c59c97804ff93cbb2c108e081de3a37
6a6ad9eb495739f4c80e7c09598720c3d5c5dff7,4bd970a37c59c97804ff93cbb2c108e081de3a37
256db9dba1978f004a67c86ffc321563b1aee79a,4bd970a37c59c97804ff93cbb2c108e081de3a37
0273507eb05f1135f3a05f9c7adc9a56f12c7c5c,4bd970a37c59c97804ff93cbb2c108e081de3a37
5e63e47cb3386b032ec43a92ce5980466228c761,4bd970a37c59c97804ff93cbb2c108e081de3a37
d5ab4aab4d30bc9f76151a50ca509030e5c1bcdc,4bd970a37c59c97804ff93cbb2c108e081de3a37
62a9d4f1763c5071cb2476c100614ba9741f036b,a0f303b6e22ef52943355993f57d65938997066a
f42c69dbd792155fee6f4d2c525971f8d43f138b,a0f303b6e22ef52943355993f57d65938997066a
bbe6e5fcc96e685db714d6aa11ffe6f49567c585,a0f303b6e22ef52943355993f57d65938997066a
072a0db716fb6f8332323f076b71554716a7271c,a0f303b6e22ef52943355993f57d65938997066a
b4c06d1040185de46805041f8c5977bee7ac6e5c,a0f303b6e22ef52943355993f57d65938997066a
62df84d6a4d26f95e4714796c2337c9848cc13b5,a0f303b6e22ef52943355993f57d65938997066a
8c1a1e761b715b23668b4f850e2bcc958fa21ad2,a0f303b6e22ef52943355993f57d65938997066a
4d77cbb83ff2eb85e52a455e95e7a09c440e5ccd,a0f303b6e22ef52943355993f57d65938997066a
e799d31e1c2d80a971c1f956d62b98c0a9f27031,a0f303b6e22ef52943355993f57d65938997066a
4f0218eb9ed62d5acc03f02bfa24b388a66067e8,f70b2f20be241f445a61f33c4b8e76e554760340
2d34c2d4ab26d5b9f901dd9c57f9acf0dad079c6,f70b2f20be241f445a61f33c4b8e76e554760340
ff6af0d04b36bfcf16a70e22f4815013ef2f59f0,f70b2f20be241f445a61f33c4b8e76e554760340
730ca170962a58607e092035beb2afc4b5fa6242,f70b2f20be241f445a61f33c4b8e76e554760340
c18a42a27ec5e2f7b9579267031d326a27fa6cb3,f70b2f20be241f445a61f33c4b8e76e554760340
133bcd7488a3c07cb0f493a87564c30e5433768c,f70b2f20be241f445a61f33c4b8e76e554760340
3283f9c33e4b3fbd51d58a54dc236a92f5a98f80,f70b2f20be241f445a61f33c4b8e76e554760340
6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,f70b2f20be241f445a61f33c4b8e76e554760340
fb4915611ad787c74d44ebb53f886e5802204593,f70b2f20be241f445a61f33c4b8e76e554760340
95162f20fa22a8cfe84b74aa118f18a6f04eb1ab,e73917930fa390944c2bc5fe5695299b2dc9db72
