ID,name,domain
85d6c97c-60e5-4271-8c61-b85aa1c1bdc9,computer,Computer Science
279d7f20-3007-497b-b561-7e42baae8f06,compilers,Computer Science
3875ae27-557c-463e-b4d1-cd79a232ed19,useful,Computer Science
3d23f52e-4a8a-403b-8b28-7e2ca60bcfd7,expressions,Computer Science
c377953c-fd32-4b7b-af6d-a8f4874b2e2a,focus,Computer Science
afe6bea4-edce-4749-9453-175fe56eb583,mathematical,Computer Science
e37c9603-898a-481b-aeb6-e062a8f1a5b0,theory,Computer Science
08f568c1-2aa2-4e19-96e8-2449d907e5da,life,Computer Science
8274c2a6-170e-485c-91da-dbab8af3e40d,funding,Computer Science
30b440fb-b04b-4baf-b015-323436db393b,limited,Computer Science
3adf3e07-fe91-4e81-9c83-8b3c77b8ca9f,access,Computer Science
d297af1e-e172-4c22-9d33-795a906d626a,support,Computer Science
fea8878a-d822-4992-bc52-771a14cc1ecc,barriers,Computer Science
13f46919-748c-4d87-9edc-17a3b9d8b315,internet,Computer Science
327c20f2-1bd8-454b-af23-4dfc9c6b20b9,excellence,Computer Science
2dd08aa2-617c-4b91-a002-1842e75f4037,professional,Computer Science
84d7f374-abee-44ef-9ff0-a2ec9aaa23e3,awareness,Computer Science
b64f9f03-2887-4562-aa32-70ee1dee6848,network,Computer Science
ab282183-71c7-407b-a25b-5820284fe7e1,genomics,Computer Science
810038e9-44a5-44c3-81a1-9c2f4715e2b2,explosion,Computer Science
68a0515c-7222-4e0b-a5c1-f4ba1b97ea48,education,Computer Science
6f6340ce-f759-42d8-9064-f2bcff972e54,undergraduate,Computer Science
069fad9c-251d-47b5-a24a-954d37c63f25,student,Computer Science
0ed11a1b-2f6c-4a09-9785-2c326bafc930,careers,Computer Science
8153bb85-04a1-4ce5-93a5-f65f3cf23db9,participation,Computer Science
c479d745-650c-4a85-8a57-e9e791c32d9b,experiences,Computer Science
7a76ffd4-d926-4c48-94d7-2645d0139c88,connection,Computer Science
8a2f26f4-278b-49bd-8473-d009222281c8,faculty,Computer Science
fce4aa8e-ce44-41d1-b669-8da3d0be7dbd,programs,Computer Science
991e24f2-67f0-45d7-9f7f-10c3271a91c8,collaborations,Computer Science
88680789-ece9-43bc-8eee-5b7275b92769,students,Computer Science
a6941337-c4ba-4a0a-b88e-e0988a8a93f3,local,Computer Science
0264a051-c308-4bbc-95db-0ebd1bf6c186,collection,Computer Science
b5ef62e8-0850-4f97-97b5-2ab49e676fff,open,Computer Science
06252226-db81-4b3a-94cc-5a1d41c51aa4,source,Computer Science
3f9fb44d-c428-414f-98cf-4bd4df00a8e7,computational,Computer Science
baea0651-dd61-42af-9c37-3a3c09f56657,black,Computer Science
646a878a-a629-4c28-8434-754e1d9b78a6,browser,Computer Science
21e1e580-bbd5-4960-9eb3-7a1af317fbd1,universities,Computer Science
5338640f-b3ec-4280-beeb-256d399fbf6d,scientific,Computer Science
88cab6cd-f743-45fc-9927-b43034794e10,course,Computer Science
9a3eb33c-0e22-461a-b438-51443316db02,underrepresented,Computer Science
29f57c4e-202a-4d50-a798-45eb0e08081f,modular,Computer Science
9181c3e4-9271-4767-aa8e-08c224fad581,financial,Computer Science
6fa94239-ee01-4362-8eef-ac9695cf633d,years,Computer Science
7243856f-26af-436d-a195-abff0b923a03,accessible,Computer Science
3bb0727b-0a9e-48bc-8843-0eeeb3ab6de4,curricula,Computer Science
553ca3f6-3b67-4dae-b482-95420fded0ae,tribal,Computer Science
3fe24b51-6c81-4dec-94a9-250a779c5f29,past,Computer Science
419239da-3de7-4a60-9c9e-add8b9750ef6,curriculum,Computer Science
b7b90c23-4584-45a5-9949-6131b7849990,institutions,Computer Science
09d8e418-2545-4a08-b316-f5228812e258,genomic,Computer Science
aeb9ff15-92d7-49dc-bb5d-3ba1554db60b,teaching,Computer Science
a10e1bf1-0393-4837-a121-f81543a5a087,cloud,Computer Science
d3927e8a-8f10-414b-9b13-6242c756f23a,exposure,Computer Science
784e555d-4724-48af-95af-4b0cf1772492,infrastructure,Computer Science
2feaf84b-5170-45a4-9e94-9a42c0d858a7,cures,Computer Science
30ac52f4-26fb-4f8b-9757-82eb9fcd46f6,little,Computer Science
60266481-0050-4ed3-a24b-9c9087566107,colleges,Computer Science
cbefa17a-645f-4a04-95ef-55fd6c6167a8,collaborator,Computer Science
bcc90aa1-ec8c-4dd4-9fa1-8288f55f193e,second,Computer Science
018d6d4b-a31a-4105-ac84-a3108d79f796,discovery,Computer Science
f27c5613-c526-41fb-92d9-38806c55d050,standard,Computer Science
bcda2282-b137-4fdd-b8e6-dbbaccfa96ca,exploratory,Computer Science
bf2dc4fe-8bd6-4243-8947-c4b95b36581c,user,Computer Science
c5e4b277-f360-4173-a7ea-cbf3f4c5331d,real,Computer Science
6da40c70-1639-4764-b008-c4341dd2568d,process,Computer Science
44a3d6aa-2528-4361-afff-4d0829537fa8,view,Computer Science
967e8c7a-d002-49e4-8123-22ea3772eaf1,purpose,Computer Science
15b9beda-7f0d-420c-99a9-5a58dffa0910,activities,Computer Science
0ec897f5-0f74-4ca9-bdac-ce2dd2fca00f,fit,Computer Science
3ee97d6c-07c2-4e2c-84a1-bf615d56577a,paths,Computer Science
156346e6-0278-4b31-90a9-bb30ee540bb3,terms,Computer Science
ad990e29-e817-4224-b84b-0f7cfc68f609,public,Computer Science
7f15993f-8507-466c-8da2-6ebd5b21c2cf,planning,Computer Science
b91a0de3-ead4-444a-8ffa-3d2327a1bd8a,exemplars,Computer Science
130dcf9f-1b69-4469-9b7f-22f51b5189d9,flexible,Computer Science
63f3f39d-247a-4254-92aa-515193376607,varied,Computer Science
41140ee0-b868-4edb-a7a7-1a65610b1af9,cost,Computer Science
3ae971e1-c329-471e-a8af-331b24bcf889,term,Computer Science
e8106c96-6abc-4ff8-b67f-0dbf618f3fcd,trajectory,Computer Science
227a82e3-b6e0-4a74-afa9-fcedd003fd7d,hand,Computer Science
257250c5-1e50-491c-be72-9323b329cdbd,knowledge,Computer Science
6eabe551-c1ba-46db-8b77-7506ccd64070,contexts,Computer Science
f78ba980-3c9f-461a-9fe5-388b38fdeabf,polls,Computer Science
bcdfe532-7d0d-4f58-bc57-4bfe9cc41f9b,characteristics,Computer Science
88c5b0c4-ad5a-40ec-927c-7b413c35720a,group,Computer Science
b64f24f0-ded1-4620-937b-8a271d26b68b,goal,Computer Science
5bf61b86-f0b1-4b4b-b543-19212629f624,outlines,Computer Science
36765f28-0cb9-442b-af98-02e7f60e6bf4,nineties,Computer Science
302ceb2b-a6cb-48c7-b5d6-68f710c5567a,surveys,Computer Science
4833be4d-a246-4db1-aa09-d37185025e29,old,Computer Science
fbf50e03-98df-4b21-b5a9-e1df2a0c7151,management,Computer Science
6fbf3d80-3cf4-4e2b-82d1-f8f7968145eb,industry,Computer Science
af91a1a1-903e-4e26-baa5-c6c83cf6b36f,origins,Computer Science
cc780006-b559-4694-8ab2-5bf88b16fef0,project,Computer Science
b8296b0f-5b1f-40fe-967e-b03f1f556bf9,half,Computer Science
85c0e3fb-e022-4f07-8d7c-b9802994feff,working,Computer Science
5ac196e5-082f-4c02-8680-aba2052e9ced,mining,Computer Science
4171ce58-ac13-4e3c-8544-3ab78617167e,nist,Computer Science
4b9055b4-6913-4207-9030-b3e367b724c0,categorisation,Computer Science
813a439b-5a01-4881-9ca7-b1a2eb149cf8,Biology,Biology
1fb71c28-a750-44a7-9151-8aad88adbcf7,action,Computer Science
e831395e-04a6-484b-9b3f-64ec7c4c3fce,piles,Computer Science
75cceecb-9e4d-45c3-bf7a-f58012ccad48,paradigms,Computer Science
15df6e24-65ef-4f9d-a4aa-e608b31404d1,tour,Computer Science
80802359-05f4-4df8-af8d-ea80063aa782,survey,Computer Science
b6acb2d1-a643-4782-ae94-54f26ab32c82,comparison,Computer Science
e16f3892-1d38-471d-9ea6-e966a1d88d54,holistic,Computer Science
d3797793-42fc-4c07-b401-be9f387162db,unit,Computer Science
7500ff8a-1d9c-4451-b1f5-45e6d4dad8b4,topics,Computer Science
cae40c2c-b66b-40e9-97da-c5c1edf3af84,scalable,Computer Science
98b7b115-3d61-4e14-9c31-0d5cb3654333,graphics,Computer Science
01493209-08f3-48ff-a069-fe5e98f6de78,Mathematics,Computer Science
ecd60eb9-4bba-4eba-9043-4c2dfa977a83,smarter,Computer Science
4b62a561-e548-460e-9fe1-fee10e5c2682,better,Computer Science
5fa37732-8781-4244-ab3b-5d07e1ec1b16,python,Computer Science
0847bd65-e996-4e89-826e-9d3057041610,clean,Computer Science
751beb6b-c9ec-40d5-a18c-018b6f85feba,day,Computer Science
2e589ff3-f403-4700-b884-d152db020a40,preferred,Computer Science
883d2422-08b6-4022-ba23-012b8d256d17,concepts,Computer Science
1f81b621-e8e9-4f20-aaa3-3dee57fa535c,core,Computer Science
54822526-1b30-42ab-ad1f-87529e9a8ec8,reader,Computer Science
20d17238-4621-4692-8033-9c6cf40f9076,massive,Computer Science
01847a0d-e3fe-4783-ba4a-0d7f5b71492b,revolution,Computer Science
3973a90e-879f-459c-8329-52340eaafee5,hardware,Computer Science
e116a507-aeab-44e3-b8e0-a963051ebd60,libraries,Computer Science
635701f5-2557-4752-b74e-22f7372583a1,software,Computer Science
c663218b-658a-4940-8e26-a852955ab4b2,low,Computer Science
00a2582e-d38a-4186-8330-806e05f925e5,components,Computer Science
635d792c-592a-4161-ad54-4987257b2aa1,breakthroughs,Computer Science
262d4afb-9789-4b3f-82e8-8899a107ef5e,insight,Computer Science
ac7e0eab-91e1-471f-9ef6-40b8814d78be,barrier,Computer Science
09d008dc-5d80-424e-b971-f05765fd795f,classical,Computer Science
3af915cb-06f0-4435-a2fc-3fddfd794250,astounding,Computer Science
bfa83fa0-f46b-4cff-9314-6f8d2ea43ca3,high,Computer Science
0dcd96d5-c384-4f64-8708-7ead32f34cca,deep,Computer Science
088ed417-38fb-4936-bc29-08d4c51911c9,adoption,Computer Science
fa744844-1b86-408f-b963-29bd7d9b490f,performance,Computer Science
c8238731-6c8d-49fe-aacd-a5c7cad050f3,level,Computer Science
dfdbdad8-5c54-4c41-925a-e8c70157cc11,critical,Computer Science
b1c1f73b-2c8a-4aed-a5ce-4cb6d87ea1b7,apis,Computer Science
a72a32c9-ecde-4850-be13-1c4b12858d09,neural,Computer Science
9e0459e8-6d28-4eca-9f6b-d86cd960d138,preprocess,Computer Science
99266ca1-eb1e-4598-b462-0f01cf97392f,experts,Computer Science
f45934f1-6806-4abb-bc42-7070e59a939a,notebook,Computer Science
359a590f-1bec-4c6f-941b-5f6c8a24e817,quality,Computer Science
53971e2e-94c8-480f-9fd2-127db506b41c,laborious,Computer Science
1b3edb17-943c-48e8-9c1b-e2aca080253f,higher,Computer Science
cbd58716-8bc0-4dc6-8a4c-931274f8b501,confidence,Computer Science
68fecaa0-e6e8-4916-923c-930cc7b92a3a,dataset,Computer Science
da5a5d96-7c35-4a34-bfff-7efaead97142,suggestions,Computer Science
9d697b7e-212f-4460-bbc9-f9ce33a9c028,ds,Computer Science
d7bb19da-0caf-4487-81ea-15b538e33042,interaction,Computer Science
d8fccfe2-6fb4-4559-873a-84f92b2febeb,perceptions,Computer Science
19cd0927-a1f9-445e-9090-56ab1bdde6de,exploration,Computer Science
4d4dc869-0c85-4031-b37e-19c7e49877cf,implications,Computer Science
a6813953-88d2-4a1a-9416-af856874a08f,select,Computer Science
5e3a9efc-e309-4fed-88c6-33e53157dd2b,techniques,Computer Science
