paperId,reviewerId
e57f360d4ffd1d3aa1dfbcc92d35b506f46f3afd,2958756.0
3b16bcb226bb1c87a6e63e0658be30067ed03f57,3284230.0
3b16bcb226bb1c87a6e63e0658be30067ed03f57,2792046.0
3b16bcb226bb1c87a6e63e0658be30067ed03f57,2214806.0
41cf91ee13a1d15983ede066ddf6b67cc94a41f4,2427813.0
41cf91ee13a1d15983ede066ddf6b67cc94a41f4,144477172.0
41cf91ee13a1d15983ede066ddf6b67cc94a41f4,144022533.0
840b60da93c2776230d3e6123d708e1c7e66ebc0,2145739706.0
840b60da93c2776230d3e6123d708e1c7e66ebc0,3456687.0
840b60da93c2776230d3e6123d708e1c7e66ebc0,116910680.0
d88d39dd9c910105e7503aa43698c806d42d5198,2065857867.0
d88d39dd9c910105e7503aa43698c806d42d5198,1390051934.0
d88d39dd9c910105e7503aa43698c806d42d5198,144863127.0
c016852106ac787678105fd9dd22e57ba620517c,1801645.0
c016852106ac787678105fd9dd22e57ba620517c,144085315.0
c016852106ac787678105fd9dd22e57ba620517c,2679504.0
579b64d2179a58a8bc586c30850ea238d3c14164,105017157.0
579b64d2179a58a8bc586c30850ea238d3c14164,1772445.0
579b64d2179a58a8bc586c30850ea238d3c14164,50355692.0
d9a984e15b1a86a66ecbac9e66d458dae4cb616c,3157593.0
d9a984e15b1a86a66ecbac9e66d458dae4cb616c,144440084.0
d9a984e15b1a86a66ecbac9e66d458dae4cb616c,3298045.0
27b9d1182e913decc7ef6a3509245fa6b6fd509d,1893645.0
27b9d1182e913decc7ef6a3509245fa6b6fd509d,2328845.0
27b9d1182e913decc7ef6a3509245fa6b6fd509d,2149626.0
62a9d4f1763c5071cb2476c100614ba9741f036b,3040289.0
62a9d4f1763c5071cb2476c100614ba9741f036b,2967695.0
62a9d4f1763c5071cb2476c100614ba9741f036b,46470189.0
e2055b85dab66c922ccf25a28046e8e559074824,3212089.0
e2055b85dab66c922ccf25a28046e8e559074824,1949898.0
e2055b85dab66c922ccf25a28046e8e559074824,2830194.0
4b5505a54799d796ae94115409b01ee33a7e2b20,145061660.0
4b5505a54799d796ae94115409b01ee33a7e2b20,1403960481.0
4b5505a54799d796ae94115409b01ee33a7e2b20,13084208.0
b017bf6879e57077b4b4e180a02747b89878d7a1,3818521.0
b017bf6879e57077b4b4e180a02747b89878d7a1,49232118.0
b017bf6879e57077b4b4e180a02747b89878d7a1,3383353.0
28cc044d5ba938472bc53d87240583982ad21663,2823712.0
28cc044d5ba938472bc53d87240583982ad21663,5409083.0
28cc044d5ba938472bc53d87240583982ad21663,2152198093.0
8e234be4cdc34ea8deba609c31858198ad941797,3025861.0
8e234be4cdc34ea8deba609c31858198ad941797,2462340.0
8e234be4cdc34ea8deba609c31858198ad941797,1784548.0
3746152e023e79b7d03cf12a560e473de2945d67,152652975.0
3746152e023e79b7d03cf12a560e473de2945d67,2108639303.0
3746152e023e79b7d03cf12a560e473de2945d67,49688447.0
38f0c0f2567e074c775017e0e8dd1a43b1f6fcdd,46699896.0
38f0c0f2567e074c775017e0e8dd1a43b1f6fcdd,47714322.0
38f0c0f2567e074c775017e0e8dd1a43b1f6fcdd,40020421.0
4271faaa82eb722d079222211c30ab642bc734be,1681192.0
4271faaa82eb722d079222211c30ab642bc734be,2716703.0
4271faaa82eb722d079222211c30ab642bc734be,1685292.0
f56425ec56586dcfd2694ab83643e9e76f314e91,144863127.0
f56425ec56586dcfd2694ab83643e9e76f314e91,47760854.0
f56425ec56586dcfd2694ab83643e9e76f314e91,2892135.0
89f41c87c8849ce37e609c1010087291a4679a37,3818521.0
89f41c87c8849ce37e609c1010087291a4679a37,2053956592.0
89f41c87c8849ce37e609c1010087291a4679a37,145467476.0
9f2b2111cd65cc33c0c440f4f8e548b58d8dd851,3399181.0
9f2b2111cd65cc33c0c440f4f8e548b58d8dd851,2053253907.0
9f2b2111cd65cc33c0c440f4f8e548b58d8dd851,2053597278.0
1ec4d0e29455e47245edaa17368257df3efb6562,10750188.0
1ec4d0e29455e47245edaa17368257df3efb6562,145807368.0
1ec4d0e29455e47245edaa17368257df3efb6562,2996164.0
2ad13329d44c74041626a60898ccf921b0bdacd3,2288405927.0
2ad13329d44c74041626a60898ccf921b0bdacd3,13084208.0
2ad13329d44c74041626a60898ccf921b0bdacd3,1711320.0
92b68d5a59262971d0f4a563c6abe1be6f2dab56,47294118.0
92b68d5a59262971d0f4a563c6abe1be6f2dab56,2725767.0
92b68d5a59262971d0f4a563c6abe1be6f2dab56,34859021.0
1ac524c713423bc50822b34e0aa1bbfab42d2b00,39428234.0
1ac524c713423bc50822b34e0aa1bbfab42d2b00,2522899.0
1ac524c713423bc50822b34e0aa1bbfab42d2b00,144187309.0
678da221aa156807bc2c191ed5f4bcbb0b25d421,1490485491.0
678da221aa156807bc2c191ed5f4bcbb0b25d421,144052289.0
678da221aa156807bc2c191ed5f4bcbb0b25d421,4989642.0
0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,145599558.0
0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,1445956232.0
0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,1782525.0
5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,2110845409.0
5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,1398876428.0
5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,
2081ed6854290a479f796f2432c7951ff24232fe,2801174.0
2081ed6854290a479f796f2432c7951ff24232fe,49229323.0
2081ed6854290a479f796f2432c7951ff24232fe,2412941.0
0e23ff1f915b6af32bf1a1107ee7e15ebe10efe8,3119819.0
0e23ff1f915b6af32bf1a1107ee7e15ebe10efe8,48022505.0
0e23ff1f915b6af32bf1a1107ee7e15ebe10efe8,118188801.0
e564e3656395782d0ab9f801bfbe9f9f1a5d34a7,8010984.0
e564e3656395782d0ab9f801bfbe9f9f1a5d34a7,8644469.0
e564e3656395782d0ab9f801bfbe9f9f1a5d34a7,143960475.0
b00f836c62d0ea7678d0f20aeec3397138633060,50698089.0
b00f836c62d0ea7678d0f20aeec3397138633060,144259957.0
b00f836c62d0ea7678d0f20aeec3397138633060,2337339.0
2ab2796390ac12df283e218907ed0ffef232dbc7,4376295.0
2ab2796390ac12df283e218907ed0ffef232dbc7,144109291.0
2ab2796390ac12df283e218907ed0ffef232dbc7,1708077.0
b134d892f4e76081f5fa36b0b7c2e7118be53907,3375011.0
b134d892f4e76081f5fa36b0b7c2e7118be53907,2067125343.0
b134d892f4e76081f5fa36b0b7c2e7118be53907,1747102.0
e799d31e1c2d80a971c1f956d62b98c0a9f27031,2078716805.0
e799d31e1c2d80a971c1f956d62b98c0a9f27031,47163952.0
e799d31e1c2d80a971c1f956d62b98c0a9f27031,5470749.0
eaa3bbe9e3c52781fd84149d8ee6e2670c90e5ec,152575374.0
eaa3bbe9e3c52781fd84149d8ee6e2670c90e5ec,49959210.0
eaa3bbe9e3c52781fd84149d8ee6e2670c90e5ec,145607066.0
702cd9a7a128706b8a6ec88e7424e06c326021e5,2064046776.0
702cd9a7a128706b8a6ec88e7424e06c326021e5,2257989566.0
702cd9a7a128706b8a6ec88e7424e06c326021e5,2186737813.0
747359803e9a734fa4f1338a83121a942f3da60e,2107510.0
747359803e9a734fa4f1338a83121a942f3da60e,2706664.0
747359803e9a734fa4f1338a83121a942f3da60e,39944472.0
d6801d0ffd08ba56bccfa01884bb6a126f99de2e,152864672.0
d6801d0ffd08ba56bccfa01884bb6a126f99de2e,1878835.0
d6801d0ffd08ba56bccfa01884bb6a126f99de2e,1404579703.0
863a35bdd1ae803491801e283c2ae79fe973cf68,2109961337.0
863a35bdd1ae803491801e283c2ae79fe973cf68,2156641189.0
863a35bdd1ae803491801e283c2ae79fe973cf68,3330861.0
f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,49521390.0
f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,2247711425.0
f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,2035210.0
590ead4aeddbf8fea8414998b2dc3b74576a71cb,145132572.0
590ead4aeddbf8fea8414998b2dc3b74576a71cb,1778526.0
590ead4aeddbf8fea8414998b2dc3b74576a71cb,1398712006.0
bb44d1472bb281c699ef556f6eb6ccc66889f2d3,8619885.0
bb44d1472bb281c699ef556f6eb6ccc66889f2d3,153884534.0
bb44d1472bb281c699ef556f6eb6ccc66889f2d3,8587614.0
bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,1780214785.0
bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,48965924.0
bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,2152198093.0
8d446e7af03d7c7f9fe5828b2d9939e23a3ed7b0,2149521326.0
8d446e7af03d7c7f9fe5828b2d9939e23a3ed7b0,2079716.0
8d446e7af03d7c7f9fe5828b2d9939e23a3ed7b0,2422996.0
daec8baf1740a09725b375729d95caebc42f61c8,2803104.0
daec8baf1740a09725b375729d95caebc42f61c8,1708269.0
daec8baf1740a09725b375729d95caebc42f61c8,7934073.0
b85ac20631159ca3e370afa9c1f81a4618242b4f,1398901212.0
b85ac20631159ca3e370afa9c1f81a4618242b4f,12986946.0
b85ac20631159ca3e370afa9c1f81a4618242b4f,2485974.0
4f0218eb9ed62d5acc03f02bfa24b388a66067e8,144042512.0
4f0218eb9ed62d5acc03f02bfa24b388a66067e8,145802955.0
4f0218eb9ed62d5acc03f02bfa24b388a66067e8,2084659.0
31de1d23b2f1f1c14ce7025489d2892aa10fb1ef,144136533.0
31de1d23b2f1f1c14ce7025489d2892aa10fb1ef,37996742.0
31de1d23b2f1f1c14ce7025489d2892aa10fb1ef,145040040.0
46f1c45c62b7dbf77af405f5ddcf137b5e1ddde9,2079910739.0
46f1c45c62b7dbf77af405f5ddcf137b5e1ddde9,3317624.0
46f1c45c62b7dbf77af405f5ddcf137b5e1ddde9,2780689.0
36708c11c2fde2efb50e75d81f174b2c205082c8,3084321.0
36708c11c2fde2efb50e75d81f174b2c205082c8,46340473.0
36708c11c2fde2efb50e75d81f174b2c205082c8,1865091.0
4aeda303fa0b9beae3f6d65e052dace9d4540116,145291669.0
4aeda303fa0b9beae3f6d65e052dace9d4540116,1820776.0
4aeda303fa0b9beae3f6d65e052dace9d4540116,52184096.0
2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,2150299143.0
2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,3277480.0
2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,2247525334.0
fb566f2001e44a65433fb7cc2eb7bcf6513a7db8,1685538.0
fb566f2001e44a65433fb7cc2eb7bcf6513a7db8,2485974.0
fb566f2001e44a65433fb7cc2eb7bcf6513a7db8,144893958.0
08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,3010206.0
08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,1410137379.0
08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,2110195795.0
e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,3052644.0
e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,3212908.0
e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,2737004.0
bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,2086361492.0
bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,2643537.0
bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,50639611.0
ffdb6039a5d82f8edd70b2d177074c2f2c89e97f,51170295.0
ffdb6039a5d82f8edd70b2d177074c2f2c89e97f,2544257.0
ffdb6039a5d82f8edd70b2d177074c2f2c89e97f,2150913747.0
6bec0106bebc93fc30ec47af9779d7e327639034,153407927.0
6bec0106bebc93fc30ec47af9779d7e327639034,47019723.0
6bec0106bebc93fc30ec47af9779d7e327639034,2146285954.0
0a4b3c33e830d8cde364443a52e673c2c07dcfe8,2087620751.0
0a4b3c33e830d8cde364443a52e673c2c07dcfe8,2065813820.0
0a4b3c33e830d8cde364443a52e673c2c07dcfe8,49857655.0
fe5e345b7f027633cff866ba9a4d4e85af7e9448,2556428.0
fe5e345b7f027633cff866ba9a4d4e85af7e9448,34594667.0
fe5e345b7f027633cff866ba9a4d4e85af7e9448,47330346.0
82e1e8b222aeaca19d45375b31fdc825d1a821b8,1797488.0
82e1e8b222aeaca19d45375b31fdc825d1a821b8,48567420.0
82e1e8b222aeaca19d45375b31fdc825d1a821b8,3312796.0
02c3f4c16d85825727f0cfaa7eae91547a49fbf1,6274033.0
02c3f4c16d85825727f0cfaa7eae91547a49fbf1,2274943.0
02c3f4c16d85825727f0cfaa7eae91547a49fbf1,1727782.0
63288534c93f8854a34e5511d9171c5f71ec2886,2118775509.0
63288534c93f8854a34e5511d9171c5f71ec2886,31904485.0
63288534c93f8854a34e5511d9171c5f71ec2886,47874999.0
8dd4e1d29e21f0d7ea77f15754a1df2d1ddaf000,21366050.0
8dd4e1d29e21f0d7ea77f15754a1df2d1ddaf000,7737288.0
8dd4e1d29e21f0d7ea77f15754a1df2d1ddaf000,2176850.0
f5dfff2fcc0782bd3e5805a6f824674353400fb9,153468945.0
f5dfff2fcc0782bd3e5805a6f824674353400fb9,49399380.0
f5dfff2fcc0782bd3e5805a6f824674353400fb9,37895334.0
00a2aeb87287d59eaf118e96f0cdbb622a7fec42,1728602.0
00a2aeb87287d59eaf118e96f0cdbb622a7fec42,1582428254.0
00a2aeb87287d59eaf118e96f0cdbb622a7fec42,144341429.0
d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,2150913611.0
d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,11577423.0
d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,48888354.0
fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,38859783.0
fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,2110420880.0
fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,3409867.0
6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,1753253.0
6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,1746807.0
6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,3215011.0
59a15d402c58700a36530310940ebb55b61b5fa7,47795376.0
59a15d402c58700a36530310940ebb55b61b5fa7,143690289.0
59a15d402c58700a36530310940ebb55b61b5fa7,6317095.0
e61b4479872ed8dbbea3786a17072fdd5c31f10a,50169373.0
e61b4479872ed8dbbea3786a17072fdd5c31f10a,1694621.0
e61b4479872ed8dbbea3786a17072fdd5c31f10a,1679110.0
3dfef91427af4649632d527f92775d34cb1b95a5,2111098362.0
3dfef91427af4649632d527f92775d34cb1b95a5,31933283.0
3dfef91427af4649632d527f92775d34cb1b95a5,145514740.0
3cd521b5e249ee11d6991c66167f2561c1f9dc8b,2495509.0
3cd521b5e249ee11d6991c66167f2561c1f9dc8b,144485183.0
3cd521b5e249ee11d6991c66167f2561c1f9dc8b,2274943.0
f0220044ffd26da17a3bb90508fd3430b6e1d6cf,2911562.0
f0220044ffd26da17a3bb90508fd3430b6e1d6cf,49569220.0
f0220044ffd26da17a3bb90508fd3430b6e1d6cf,144152346.0
7ef882c911a59e749145f0280577715541c88f22,2363556.0
7ef882c911a59e749145f0280577715541c88f22,144728660.0
7ef882c911a59e749145f0280577715541c88f22,36397553.0
e07e835944576cba7218abf6fb8b3c02e23b6942,5342859.0
e07e835944576cba7218abf6fb8b3c02e23b6942,9691982.0
e07e835944576cba7218abf6fb8b3c02e23b6942,2141320829.0
191e7d86e995560602853aacbc08fda8ae4b6cbc,48593676.0
191e7d86e995560602853aacbc08fda8ae4b6cbc,12335828.0
191e7d86e995560602853aacbc08fda8ae4b6cbc,1967156.0
62de964795b3b71f6010b284212e9c572b21b12e,1987744.0
62de964795b3b71f6010b284212e9c572b21b12e,2911364.0
62de964795b3b71f6010b284212e9c572b21b12e,35210462.0
15fdb128139282fcc0b158972c509bb00da56a7a,27316199.0
15fdb128139282fcc0b158972c509bb00da56a7a,40547304.0
15fdb128139282fcc0b158972c509bb00da56a7a,145251954.0
12dcaf154a8a72769646f9299d5c466667e1a367,5460194.0
12dcaf154a8a72769646f9299d5c466667e1a367,32685970.0
12dcaf154a8a72769646f9299d5c466667e1a367,1747034.0
c303542ec9e91ad6e83e0644790435d12833a33e,47178580.0
c303542ec9e91ad6e83e0644790435d12833a33e,2691377.0
c303542ec9e91ad6e83e0644790435d12833a33e,103292845.0
01dda7d592b7346de816d50a3a6ec72645b829fc,3456687.0
01dda7d592b7346de816d50a3a6ec72645b829fc,13585445.0
01dda7d592b7346de816d50a3a6ec72645b829fc,2155465038.0
bc2f2a5cc55fb1c4555e31b42aaabf540c4e8451,40353699.0
bc2f2a5cc55fb1c4555e31b42aaabf540c4e8451,1772445.0
bc2f2a5cc55fb1c4555e31b42aaabf540c4e8451,2716703.0
0c8af5847f28cc9a267571ab45b826dc83b56cb2,2252110423.0
0c8af5847f28cc9a267571ab45b826dc83b56cb2,3537654.0
0c8af5847f28cc9a267571ab45b826dc83b56cb2,40643490.0
d448a33c77562dd0bc001da91336a0160a141272,144518215.0
d448a33c77562dd0bc001da91336a0160a141272,8757752.0
d448a33c77562dd0bc001da91336a0160a141272,2074418.0
60307d0a08b59c3b3142f01a791f73442653c633,144847596.0
60307d0a08b59c3b3142f01a791f73442653c633,1940065.0
60307d0a08b59c3b3142f01a791f73442653c633,1987744.0
92fd538d1e3a69ac3bd435623244ef8978fb4bbe,1688882.0
92fd538d1e3a69ac3bd435623244ef8978fb4bbe,3198118.0
92fd538d1e3a69ac3bd435623244ef8978fb4bbe,152266553.0
cb298f36b0ef7f83db27c3f1b23e7725c1274ba6,1401199356.0
cb298f36b0ef7f83db27c3f1b23e7725c1274ba6,51309767.0
cb298f36b0ef7f83db27c3f1b23e7725c1274ba6,3277480.0
2faa1bbb65b1e324ffa8b919877e1349d0c97ca0,48278932.0
2faa1bbb65b1e324ffa8b919877e1349d0c97ca0,32824271.0
2faa1bbb65b1e324ffa8b919877e1349d0c97ca0,2697598.0
12bbe911851d4831f2dc533ad7fe31486586a384,1414102859.0
12bbe911851d4831f2dc533ad7fe31486586a384,2150913485.0
12bbe911851d4831f2dc533ad7fe31486586a384,2141082332.0
af84ff9828e212a599acc95c38bcd2149665a16b,46888415.0
af84ff9828e212a599acc95c38bcd2149665a16b,145600821.0
af84ff9828e212a599acc95c38bcd2149665a16b,144060663.0
fefe278128fadba4a63baa9b8479d2740fa0e0f3,144758007.0
fefe278128fadba4a63baa9b8479d2740fa0e0f3,145780106.0
fefe278128fadba4a63baa9b8479d2740fa0e0f3,2070105034.0
a8bcb0fa5bd28b87943d99a8d9960d13d9c67d35,1854342.0
a8bcb0fa5bd28b87943d99a8d9960d13d9c67d35,144893958.0
a8bcb0fa5bd28b87943d99a8d9960d13d9c67d35,5307931.0
a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,49865252.0
a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,5812910.0
a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,1927553.0
7ea56351817ae57f93fd6a04c58539fdf9759ec7,3215011.0
7ea56351817ae57f93fd6a04c58539fdf9759ec7,36743361.0
7ea56351817ae57f93fd6a04c58539fdf9759ec7,3715983.0
8a9a4996ede8a04fb562b824ae978751c11c9108,1981539.0
8a9a4996ede8a04fb562b824ae978751c11c9108,13084208.0
8a9a4996ede8a04fb562b824ae978751c11c9108,1713687.0
088fa965485babd4b38f846743605ad16ed24729,144705081.0
088fa965485babd4b38f846743605ad16ed24729,2077580009.0
088fa965485babd4b38f846743605ad16ed24729,143940091.0
4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,8663663.0
4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,1795430.0
4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,1862199.0
f2ec23bfa99e582f2f96d65d411e06666a5860a8,1721158.0
f2ec23bfa99e582f2f96d65d411e06666a5860a8,2067158540.0
f2ec23bfa99e582f2f96d65d411e06666a5860a8,2303719.0
ef41b8874c936133c687b7e9f6309dbbf45d804a,1398712006.0
ef41b8874c936133c687b7e9f6309dbbf45d804a,1403960481.0
ef41b8874c936133c687b7e9f6309dbbf45d804a,39944472.0
